#Wheel	DTMaddr	DTMchan	Zlayer	PHIstrawRODhalf	BUFposition
4	3	14	32	18	0	1711
4	3	9	32	19	0	1111
4	2	5	32	20	0	629
4	2	2	32	21	0	269
4	2	14	32	22	0	1709
4	2	9	32	23	0	1109
4	11	4	33	0	0	527
4	11	3	33	1	0	407
4	11	15	33	2	0	1847
4	11	8	33	3	0	1007
4	10	4	33	4	0	525
4	10	3	33	5	0	405
4	10	15	33	6	0	1845
4	10	8	33	7	0	1005
4	7	4	33	8	0	519
4	7	3	33	9	0	399
4	7	15	33	10	0	1839
4	7	8	33	11	0	999
4	6	4	33	12	0	517
4	6	3	33	13	0	397
4	6	15	33	14	0	1837
4	6	8	33	15	0	997
4	3	4	33	16	0	511
4	3	3	33	17	0	391
4	3	15	33	18	0	1831
4	3	8	33	19	0	991
4	2	4	33	20	0	509
4	2	3	33	21	0	389
4	2	15	33	22	0	1829
4	2	8	33	23	0	989
4	11	7	34	0	0	887
4	11	0	34	1	0	47
4	11	12	34	2	0	1487
4	11	11	34	3	0	1367
4	10	7	34	4	0	885
4	10	0	34	5	0	45
4	10	12	34	6	0	1485
4	10	11	34	7	0	1365
4	7	7	34	8	0	879
4	7	0	34	9	0	39
4	7	12	34	10	0	1479
4	7	11	34	11	0	1359
4	6	7	34	12	0	877
4	6	0	34	13	0	37
4	6	12	34	14	0	1477
4	6	11	34	15	0	1357
4	3	7	34	16	0	871
4	3	0	34	17	0	31
4	3	12	34	18	0	1471
4	3	11	34	19	0	1351
4	2	7	34	20	0	869
4	2	0	34	21	0	29
4	2	12	34	22	0	1469
4	2	11	34	23	0	1349
4	11	6	35	0	0	767
4	11	1	35	1	0	167
4	11	13	35	2	0	1607
4	11	10	35	3	0	1247
4	10	6	35	4	0	765
4	10	1	35	5	0	165
4	10	13	35	6	0	1605
4	10	10	35	7	0	1245
4	7	6	35	8	0	759
4	7	1	35	9	0	159
4	7	13	35	10	0	1599
4	7	10	35	11	0	1239
4	6	6	35	12	0	757
4	6	1	35	13	0	157
4	6	13	35	14	0	1597
4	6	10	35	15	0	1237
4	3	6	35	16	0	751
4	3	1	35	17	0	151
4	3	13	35	18	0	1591
4	3	10	35	19	0	1231
4	2	6	35	20	0	749
4	2	1	35	21	0	149
4	2	13	35	22	0	1589
4	2	10	35	23	0	1229
4	8	10	36	0	0	1241
4	8	13	36	1	0	1601
4	8	1	36	2	0	161
4	8	6	36	3	0	761
4	9	10	36	4	0	1243
4	9	13	36	5	0	1603
4	9	1	36	6	0	163
4	9	6	36	7	0	763
4	4	10	36	8	0	1233
4	4	13	36	9	0	1593
4	4	1	36	10	0	153
4	4	6	36	11	0	753
4	5	10	36	12	0	1235
4	5	13	36	13	0	1595
4	5	1	36	14	0	155
4	5	6	36	15	0	755
4	0	10	36	16	0	1225
4	0	13	36	17	0	1585
4	0	1	36	18	0	145
4	0	6	36	19	0	745
4	1	10	36	20	0	1227
4	1	13	36	21	0	1587
4	1	1	36	22	0	147
4	1	6	36	23	0	747
4	8	11	37	0	0	1361
4	8	12	37	1	0	1481
4	8	0	37	2	0	41
4	8	7	37	3	0	881
4	9	11	37	4	0	1363
4	9	12	37	5	0	1483
4	9	0	37	6	0	43
4	9	7	37	7	0	883
4	4	11	37	8	0	1353
4	4	12	37	9	0	1473
4	4	0	37	10	0	33
4	4	7	37	11	0	873
4	5	11	37	12	0	1355
4	5	12	37	13	0	1475
4	5	0	37	14	0	35
4	5	7	37	15	0	875
4	0	11	37	16	0	1345
4	0	12	37	17	0	1465
4	0	0	37	18	0	25
4	0	7	37	19	0	865
4	1	11	37	20	0	1347
4	1	12	37	21	0	1467
4	1	0	37	22	0	27
4	1	7	37	23	0	867
4	8	8	38	0	0	1001
4	8	15	38	1	0	1841
4	8	3	38	2	0	401
4	8	4	38	3	0	521
4	9	8	38	4	0	1003
4	9	15	38	5	0	1843
4	9	3	38	6	0	403
4	9	4	38	7	0	523
4	4	8	38	8	0	993
4	4	15	38	9	0	1833
4	4	3	38	10	0	393
4	4	4	38	11	0	513
4	5	8	38	12	0	995
4	5	15	38	13	0	1835
4	5	3	38	14	0	395
4	5	4	38	15	0	515
4	0	8	38	16	0	985
4	0	15	38	17	0	1825
4	0	3	38	18	0	385
4	0	4	38	19	0	505
4	1	8	38	20	0	987
4	1	15	38	21	0	1827
4	1	3	38	22	0	387
4	1	4	38	23	0	507
4	8	9	39	0	0	1121
4	8	14	39	1	0	1721
4	8	2	39	2	0	281
4	8	5	39	3	0	641
4	9	9	39	4	0	1123
4	9	14	39	5	0	1723
4	9	2	39	6	0	283
4	9	5	39	7	0	643
4	4	9	39	8	0	1113
4	4	14	39	9	0	1713
4	4	2	39	10	0	273
4	4	5	39	11	0	633
4	5	9	39	12	0	1115
