#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
-2	2	27	0	120211	120211	7	3	7	2	D3C_B03_S2_M2
2	0	26	0	120212	120212	0	1	0	2	D1A_B03_S2_M2
2	0	27	0	120212	120212	0	2	1	0	D1A_B03_S2_M5
2	0	28	0	120212	120212	0	3	1	2	D1A_B03_S2_M3
2	0	25	0	120212	120212	1	0	2	0	D1A_B03_S2_M6
2	0	24	0	120212	120212	1	1	2	2	D1A_B03_S2_M1
2	0	29	0	120212	120212	1	2	3	0	D1A_B03_S2_M4
2	2	29	0	120212	120212	6	2	5	0	D3A_B03_S2_M4
2	2	24	0	120212	120212	6	3	5	2	D3A_B03_S2_M1
2	2	25	0	120212	120212	7	0	6	0	D3A_B03_S2_M6
2	2	28	0	120212	120212	7	1	6	2	D3A_B03_S2_M3
2	2	27	0	120212	120212	7	2	7	0	D3A_B03_S2_M5
2	2	26	0	120212	120212	7	3	7	2	D3A_B03_S2_M2
-2	0	21	0	120214	120214	0	1	0	2	D1C_B03_S1_M2
-2	0	20	0	120214	120214	0	2	1	0	D1C_B03_S1_M5
-2	0	19	0	120214	120214	0	3	1	2	D1C_B03_S1_M3
-2	0	22	0	120214	120214	1	0	2	0	D1C_B03_S1_M6
-2	0	23	0	120214	120214	1	1	2	2	D1C_B03_S1_M1
-2	0	18	0	120214	120214	1	2	3	0	D1C_B03_S1_M4
-2	2	18	0	120214	120214	6	2	5	0	D3C_B03_S1_M4
-2	2	23	0	120214	120214	6	3	5	2	D3C_B03_S1_M1
-2	2	22	0	120214	120214	7	0	6	0	D3C_B03_S1_M6
-2	2	19	0	120214	120214	7	1	6	2	D3C_B03_S1_M3
-2	2	20	0	120214	120214	7	2	7	0	D3C_B03_S1_M5
-2	2	21	0	120214	120214	7	3	7	2	D3C_B03_S1_M2
2	0	20	0	120215	120215	0	1	0	2	D1A_B03_S1_M2
2	0	21	0	120215	120215	0	2	1	0	D1A_B03_S1_M5
2	0	22	0	120215	120215	0	3	1	2	D1A_B03_S1_M3
2	0	19	0	120215	120215	1	0	2	0	D1A_B03_S1_M6
2	0	18	0	120215	120215	1	1	2	2	D1A_B03_S1_M1
2	0	23	0	120215	120215	1	2	3	0	D1A_B03_S1_M4
2	2	23	0	120215	120215	6	2	5	0	D3A_B03_S1_M4
2	2	18	0	120215	120215	6	3	5	2	D3A_B03_S1_M1
2	2	19	0	120215	120215	7	0	6	0	D3A_B03_S1_M6
2	2	22	0	120215	120215	7	1	6	2	D3A_B03_S1_M3
2	2	21	0	120215	120215	7	2	7	0	D3A_B03_S1_M5
2	2	20	0	120215	120215	7	3	7	2	D3A_B03_S1_M2
-2	0	15	0	120216	120216	0	1	0	2	D1C_B02_S2_M2
-2	0	14	0	120216	120216	0	2	1	0	D1C_B02_S2_M5
-2	0	13	0	120216	120216	0	3	1	2	D1C_B02_S2_M3
-2	0	16	0	120216	120216	1	0	2	0	D1C_B02_S2_M6
-2	0	17	0	120216	120216	1	1	2	2	D1C_B02_S2_M1
-2	0	12	0	120216	120216	1	2	3	0	D1C_B02_S2_M4
-2	2	12	0	120216	120216	6	2	5	0	D3C_B02_S2_M4
-2	2	17	0	120216	120216	6	3	5	2	D3C_B02_S2_M1
-2	2	16	0	120216	120216	7	0	6	0	D3C_B02_S2_M6
-2	2	13	0	120216	120216	7	1	6	2	D3C_B02_S2_M3
-2	2	14	0	120216	120216	7	2	7	0	D3C_B02_S2_M5
-2	2	15	0	120216	120216	7	3	7	2	D3C_B02_S2_M2
2	0	14	0	120217	120217	0	1	0	2	D1A_B02_S2_M2
2	0	15	0	120217	120217	0	2	1	0	D1A_B02_S2_M5
2	0	16	0	120217	120217	0	3	1	2	D1A_B02_S2_M3
2	0	13	0	120217	120217	1	0	2	0	D1A_B02_S2_M6
2	0	12	0	120217	120217	1	1	2	2	D1A_B02_S2_M1
2	0	17	0	120217	120217	1	2	3	0	D1A_B02_S2_M4
2	2	17	0	120217	120217	6	1	4	2	D3A_B02_S2_M4
2	2	12	0	120217	120217	6	3	5	2	D3A_B02_S2_M1
2	2	13	0	120217	120217	7	0	6	0	D3A_B02_S2_M6
2	2	16	0	120217	120217	7	1	6	2	D3A_B02_S2_M3
2	2	15	0	120217	120217	7	2	7	0	D3A_B02_S2_M5
2	2	14	0	120217	120217	7	3	7	2	D3A_B02_S2_M2
-2	0	9	0	120218	120218	0	1	0	2	D1C_B02_S1_M2
-2	0	8	0	120218	120218	0	2	1	0	D1C_B02_S1_M5
-2	0	7	0	120218	120218	0	3	1	2	D1C_B02_S1_M3
-2	0	10	0	120218	120218	1	0	2	0	D1C_B02_S1_M6
-2	0	11	0	120218	120218	1	1	2	2	D1C_B02_S1_M1
-2	0	6	0	120218	120218	1	2	3	0	D1C_B02_S1_M4
-2	2	6	0	120218	120218	6	2	5	0	D3C_B02_S1_M4
-2	2	11	0	120218	120218	6	3	5	2	D3C_B02_S1_M1
-2	2	10	0	120218	120218	7	0	6	0	D3C_B02_S1_M6
-2	2	7	0	120218	120218	7	1	6	2	D3C_B02_S1_M3
-2	2	8	0	120218	120218	7	2	7	0	D3C_B02_S1_M5
-2	2	9	0	120218	120218	7	3	7	2	D3C_B02_S1_M2
2	0	8	0	120219	120219	0	1	0	2	D1A_B02_S1_M2
2	0	9	0	120219	120219	0	2	1	0	D1A_B02_S1_M5
2	0	10	0	120219	120219	0	3	1	2	D1A_B02_S1_M3
2	0	7	0	120219	120219	1	0	2	0	D1A_B02_S1_M6
2	0	6	0	120219	120219	1	1	2	2	D1A_B02_S1_M1
2	0	11	0	120219	120219	1	2	3	0	D1A_B02_S1_M4
2	2	11	0	120219	120219	6	2	5	0	D3A_B02_S1_M4
2	2	6	0	120219	120219	6	3	5	2	D3A_B02_S1_M1
2	2	7	0	120219	120219	7	0	6	0	D3A_B02_S1_M6
2	2	10	0	120219	120219	7	1	6	2	D3A_B02_S1_M3
2	2	9	0	120219	120219	7	2	7	0	D3A_B02_S1_M5
2	2	8	0	120219	120219	7	3	7	2	D3A_B02_S1_M2
-2	0	3	0	120220	120220	0	1	0	2	D1C_B01_S2_M2
-2	0	2	0	120220	120220	0	2	1	0	D1C_B01_S2_M5
-2	0	1	0	120220	120220	0	3	1	2	D1C_B01_S2_M3
-2	0	4	0	120220	120220	1	0	2	0	D1C_B01_S2_M6
-2	0	5	0	120220	120220	1	1	2	2	D1C_B01_S2_M1
-2	0	0	0	120220	120220	1	2	3	0	D1C_B01_S2_M4
-2	2	0	0	120220	120220	6	2	5	0	D3C_B01_S2_M4
-2	2	5	0	120220	120220	6	3	5	2	D3C_B01_S2_M1
-2	2	4	0	120220	120220	7	0	6	0	D3C_B01_S2_M6
-2	2	1	0	120220	120220	7	1	6	2	D3C_B01_S2_M3
-2	2	2	0	120220	120220	7	2	7	0	D3C_B01_S2_M5
-2	2	3	0	120220	120220	7	3	7	2	D3C_B01_S2_M2
2	0	2	0	120221	120221	0	1	0	2	D1A_B01_S2_M2
2	0	3	0	120221	120221	0	2	1	0	D1A_B01_S2_M5
2	0	4	0	120221	120221	0	3	1	2	D1A_B01_S2_M3
2	0	1	0	120221	120221	1	0	2	0	D1A_B01_S2_M6
2	0	0	0	120221	120221	1	1	2	2	D1A_B01_S2_M1
2	0	5	0	120221	120221	1	2	3	0	D1A_B01_S2_M4
2	2	5	0	120221	120221	6	2	5	0	D3A_B01_S2_M4
2	2	0	0	120221	120221	6	3	5	2	D3A_B01_S2_M1
2	2	1	0	120221	120221	7	0	6	0	D3A_B01_S2_M6
2	2	4	0	120221	120221	7	1	6	2	D3A_B01_S2_M3
2	2	3	0	120221	120221	7	2	7	0	D3A_B01_S2_M5
2	2	2	0	120221	120221	7	3	7	2	D3A_B01_S2_M2
-2	1	36	0	121609	121609	0	2	1	0	D2C_B04_S2_M4
-2	1	41	0	121609	121609	0	3	1	2	D2C_B04_S2_M1
-2	1	40	0	121609	121609	1	0	2	0	D2C_B04_S2_M6
-2	1	37	0	121609	121609	1	1	2	2	D2C_B04_S2_M3
-2	1	38	0	121609	121609	1	2	3	0	D2C_B04_S2_M5
-2	1	39	0	121609	121609	1	3	3	2	D2C_B04_S2_M2
-2	1	42	0	121609	121609	6	2	5	0	D2C_B01_S1_M4
-2	1	47	0	121609	121609	6	3	5	2	D2C_B01_S1_M1
-2	1	46	0	121609	121609	7	0	6	0	D2C_B01_S1_M6
-2	1	43	0	121609	121609	7	1	6	2	D2C_B01_S1_M3
-2	1	44	0	121609	121609	7	2	7	0	D2C_B01_S1_M5
-2	1	45	0	121609	121609	7	3	7	2	D2C_B01_S1_M2
2	1	41	0	121610	121610	0	2	1	0	D2A_B04_S2_M4
2	1	36	0	121610	121610	0	3	1	2	D2A_B04_S2_M1
2	1	37	0	121610	121610	1	0	2	0	D2A_B04_S2_M6
2	1	40	0	121610	121610	1	1	2	2	D2A_B04_S2_M3
2	1	39	0	121610	121610	1	2	3	0	D2A_B04_S2_M5
2	1	38	0	121610	121610	1	3	3	2	D2A_B04_S2_M2
2	1	47	0	121610	121610	6	2	5	0	D2A_B01_S1_M4
2	1	42	0	121610	121610	6	3	5	2	D2A_B01_S1_M1
2	1	43	0	121610	121610	7	0	6	0	D2A_B01_S1_M6
2	1	46	0	121610	121610	7	1	6	2	D2A_B01_S1_M3
2	1	45	0	121610	121610	7	2	7	0	D2A_B01_S1_M5
2	1	44	0	121610	121610	7	3	7	2	D2A_B01_S1_M2
-2	1	24	0	121611	121611	0	2	1	0	D2C_B03_S2_M4
-2	1	29	0	121611	121611	0	3	1	2	D2C_B03_S2_M1
-2	1	28	0	121611	121611	1	0	2	0	D2C_B03_S2_M6
-2	1	25	0	121611	121611	1	1	2	2	D2C_B03_S2_M3
-2	1	26	0	121611	121611	1	2	3	0	D2C_B03_S2_M5
-2	1	27	0	121611	121611	1	3	3	2	D2C_B03_S2_M2
-2	1	31	0	121611	121611	6	2	5	0	D2C_B04_S1_M3
-2	1	35	0	121611	121611	6	3	5	2	D2C_B04_S1_M1
-2	1	34	0	121611	121611	7	0	6	0	D2C_B04_S1_M6
-2	1	30	0	121611	121611	7	1	6	2	D2C_B04_S1_M4
-2	1	32	0	121611	121611	7	2	7	0	D2C_B04_S1_M5
-2	1	33	0	121611	121611	7	3	7	2	D2C_B04_S1_M2
2	1	29	0	121612	121612	0	2	1	0	D2A_B03_S2_M4
2	1	24	0	121612	121612	0	3	1	2	D2A_B03_S2_M1
2	1	25	0	121612	121612	1	0	2	0	D2A_B03_S2_M6
2	1	28	0	121612	121612	1	1	2	2	D2A_B03_S2_M3
2	1	27	0	121612	121612	1	2	3	0	D2A_B03_S2_M5
2	1	26	0	121612	121612	1	3	3	2	D2A_B03_S2_M2
2	1	35	0	121612	121612	6	2	5	0	D2A_B04_S1_M4
2	1	30	0	121612	121612	6	3	5	2	D2A_B04_S1_M1
2	1	31	0	121612	121612	7	0	6	0	D2A_B04_S1_M6
2	1	34	0	121612	121612	7	1	6	2	D2A_B04_S1_M3
2	1	33	0	121612	121612	7	2	7	0	D2A_B04_S1_M5
2	1	32	0	121612	121612	7	3	7	2	D2A_B04_S1_M2
-2	1	12	0	121614	121614	0	2	1	0	D2C_B02_S2_M4
-2	1	17	0	121614	121614	0	3	1	2	D2C_B02_S2_M1
-2	1	16	0	121614	121614	1	0	2	0	D2C_B02_S2_M6
-2	1	13	0	121614	121614	1	1	2	2	D2C_B02_S2_M3
-2	1	14	0	121614	121614	1	2	3	0	D2C_B02_S2_M5
-2	1	15	0	121614	121614	1	3	3	2	D2C_B02_S2_M2
-2	1	18	0	121614	121614	6	2	5	0	D2C_B03_S1_M4
-2	1	23	0	121614	121614	6	3	5	2	D2C_B03_S1_M1
-2	1	22	0	121614	121614	7	0	6	0	D2C_B03_S1_M6
-2	1	19	0	121614	121614	7	1	6	2	D2C_B03_S1_M3
-2	1	20	0	121614	121614	7	2	7	0	D2C_B03_S1_M5
-2	1	21	0	121614	121614	7	3	7	2	D2C_B03_S1_M2
2	1	17	0	121615	121615	0	2	1	0	D2A_B02_S2_M4
2	1	12	0	121615	121615	0	3	1	2	D2A_B02_S2_M1
2	1	13	0	121615	121615	1	0	2	0	D2A_B02_S2_M6
2	1	16	0	121615	121615	1	1	2	2	D2A_B02_S2_M3
2	1	15	0	121615	121615	1	2	3	0	D2A_B02_S2_M5
2	1	14	0	121615	121615	1	3	3	2	D2A_B02_S2_M2
2	1	23	0	121615	121615	6	2	5	0	D2A_B03_S1_M4
2	1	18	0	121615	121615	6	3	5	2	D2A_B03_S1_M1
2	1	19	0	121615	121615	7	0	6	0	D2A_B03_S1_M6
2	1	22	0	121615	121615	7	1	6	2	D2A_B03_S1_M3
2	1	21	0	121615	121615	7	2	7	0	D2A_B03_S1_M5
2	1	20	0	121615	121615	7	3	7	2	D2A_B03_S1_M2
-2	1	0	0	121616	121616	0	2	1	0	D2C_B01_S2_M4
-2	1	5	0	121616	121616	0	3	1	2	D2C_B01_S2_M1
-2	1	4	0	121616	121616	1	0	2	0	D2C_B01_S2_M6
-2	1	1	0	121616	121616	1	1	2	2	D2C_B01_S2_M3
